e0b97a5202412b276f9788612287a4b84b7533a5b96dd95dda5331ebbc7bd74c	52	cache/xdg/ov/client/_cache.json
3c0cd2b47a2803a96f9425b038fba9694357338cad9067be414b6b9f525a4451	5391227	cache/xdg/ov/client/http/1f6ca14c99f014fd8c38f683e8085923593d96dc78ecb382fd0fe5aba87b4880.png
ae7246dd52d4aae04bbc2d5946123a40b13ba6c506268c70faee2c58db8d80f3	1486668	cache/xdg/ov/client/http/2867691d01124691db6840a3cf670e859ef0d97473faacfbe41612e2e8120831.png
58648d35e3b8a9d953948ce0394b56aa95184e1f88b5abab139e7a32a2b44043	5383545	cache/xdg/ov/client/http/50d62f83987d92a81dc4add3e1c13402e735ea9672eb4913bb2602b462e09c05.png
43127eafd16af0945301440621d0224980c4d6aca43d566110b40d8efbd1edd5	1955	cache/xdg/ov/client/http/625bf3785966cb6cebf4a98257ed7ce2548c108bf2bccfa2ea8b37ca13b133c7.mdl
01236a8842e811d2c6520ab7a808aebe3031dd88d77e26302adb66292daf1363	4856749	cache/xdg/ov/client/http/6f08eb71e683a27d42cc67d13c5f0e03e306cd4695a3e288f2b1027e255ac91a.png
5afe0827684f1999fc1a30e97acb580f817db21d7142c57283f4e769070f5723	10577957	cache/xdg/ov/client/http/86c060443123c94e5cf4ace9a3f5879035cedb3ebcb33eb173226a65677d9185.png
679f5acb410bc245d3335b1fc393b4684137f796cf5285eecc8c340260e30f98	2005	cache/xdg/ov/client/http/8e1336ef1b2dfd885f1ef40ca7a2ca0fb1ba29ea6818f8fe4039b0eece3ae96e.mdl
ecaeb454231fb319a6c8d4a63769396b9fa228e0572f4e3fce73db78bac0881c	2638595	cache/xdg/ov/client/http/9aca7084ce2fb73c571dbdb1dc0f9fbda5faca143c21ffd77d8eb39b636fe87b.png
6499881c02324f599f36119d152d2b6def1ddf1d8de775ef6149118b5a84a322	1935	cache/xdg/ov/client/http/9dca30d5594414dd1d381bc65c5a9d3dec503469677af2ba26c03cb9db1096cf.mdl
754ccca3176ccb3bbeb648af574c57eb5be0b876c579faaf45f9e8a09f71ec39	1171706	cache/xdg/ov/client/http/ab946f98513ed28ab1418cc27a922851408d858b5b6495b8165a12992f04e3b1.png
29fd8a9317a9a9775cb8b77a3ce055b3282a07f03bca24f22a1d31c528832c86	1554785	cache/xdg/ov/client/http/b8d8ccaa515b0873404e937b0a79b8e09af73803b606ac0461b876d3839e0acd.png
996caa235e62010e15fcf8c820ffdf502a3c276fc416d3f95298e325adf44616	1522	cache/xdg/ov/client/http/c1c548dc2ea559995ac6a328099aee24fb53fb5231a00fdce5a6379470642ad6.mdl
1b99d2989052da2848b8ef2dd05a50854c938e62e5c666bc0510626d8e5fda1c	1688699	cache/xdg/ov/client/http/d2d677254b011d8f8c3b37e3b52b01ac6f971b44e794cc04c0631d65d1bf3519.png
91057428424f5e954250517be6f273c8d9bfe5cebdd36704555aca496ec9b15b	13090080	cache/xdg/ov/client/http/d8ec08ba6d69bbd090f346bb578ea2fc8ef8a7df7492265b3b5275201980c3dd.png
77b71dbef917d75800b90cbeceaf50ddbff3b77388f628a10c245aa7e3379e93	1991	cache/xdg/ov/client/http/daee153d7993024a9e53009f08996ae32b12996bcca339171bf59b1bcf4b40f9.mdl
4538148c60da7c94d88d656bbc62106a16bd652052bc196cab56ee6d9e01c249	2939899	cache/xdg/ov/client/http/e4651d994b495fb9aa77b9ac7f03fc73ab389eec57740f563660bea31aa9db94.png
fa9b60387e8b0b965b541c9b1f3bd48b90b801d0cbaef7ebacb8d5c892e5099c	550125	cache/xdg/ov/client/http/ee1529b46d8fd578bdc8315695f9a700944174be1677b704fd2e78f711b7eae3.png
ce2e49eec7bac31894bf6f167bbedc2b0a33072740f9eb82f156bd9183d88798	570	cache/xdg/ov/client/https/13a8f6c442d94a7cde9636c931cd5e067a2e28c7f8efd3f8492ba0a5c25ecf8a.mdl
31b2c2a907765c26b73ebbcc8666e2fb516f92fbbc546a49be496da9ba77eb54	38565	cache/xdg/ov/client/https/1a759997866b0b330b3827a404c5716f56c42bde5ab12a008975d4e40ca5df8f.mdl
25e715d7c65ba33a1c920d0e5c8ba119f3737c0dec183bc1cbec67b25fa19054	16903	cache/xdg/ov/client/https/6d1061bedd836cdd3841e764c28aabdacec2bca3b970706b233d836aeca4ba13.png
e51996b5c78df239742fcf76ed3475002328afd0c5ba7922932bca89330a3b56	44585	cache/xdg/ov/client/https/8639d806d13c74b593616a8e7716ac4582d3add17b273f70c3a5345307a8cd6e.mdl
00c226b573d873f241013ce76f2bb1fafe38e544719faae4b7c3494784563566	2669524	cache/xdg/ov/client/https/881e8bce0caad1e2d4bf3dc142e8a94abd7693a0010ef13ff4dfdaacc38a3941.jpg
c9897ec963a360ff3c62b15013c88a8f7aa7534bbfea92251bf80e2a0933ff6a	5161841	cache/xdg/ov/client/https/8df099676a3becf2ed773600831db67d54e32c53a7122fe31b718d219c3c6070.png
c9bcb7378897899c987f1629470929bf2e857196d3342c773f45c689f6e935d7	1572	cache/xdg/ov/client/https/ad6cb522cbc87348193bb4f1b2335d5625e2119a814f78114426a97089a2fc8c.mdl
e6368c9d99e2759151dc6205f107e6a87516884ab084ed3264efe4f63536b199	1155371	cache/xdg/ov/client/https/c6fd97b7751cff6f84fc81221c5092eca641e847ef9d29e24ddd71c9b8b2bf67.png
81f86d0ed3fbfa87812de56055cbcafc27f68b925d4d5e769633973e9c3c892a	30015	cache/xdg/ov/client/https/d942ec0628f13e1c3e5ffb5f979b37a4e70f769e28c8f7bd892a048e92867c53.mdl
eec05fc1f50a27f5fd3f05ec5464c3ca41537d3c476b4325275e234bb77f4429	1511	cache/xdg/ov/client/https/f42d67941e695c55999e8c5acb39001593e42b20536b9ce530efb93ca4953f19.mdl
d94431dda3ca5d00a4eab074555fd421905beadcc2fabc47b1b6cd27112cd989	4194304	cache/xdg/ov/texturecache/Bamboo_BaseColor_102_1_0_1686685999_1688699_6.ovtex.0
d7c77aededf83a066e502c467ac8badbcf354013343bd053840a48b2bc65248b	1048576	cache/xdg/ov/texturecache/Bamboo_BaseColor_102_1_0_1686685999_1688699_6.ovtex.1
f8659d9c67d8d015eb4f8ea668ebd99d656cd20db69e79301f55fbf46602bd35	262144	cache/xdg/ov/texturecache/Bamboo_BaseColor_102_1_0_1686685999_1688699_6.ovtex.2
18d014612e78b9f116af06e707a44f0657e8ca5183f40d72169a669facbb4676	65536	cache/xdg/ov/texturecache/Bamboo_BaseColor_102_1_0_1686685999_1688699_6.ovtex.3
80368d899ea0d28774de3e3a4f08bd444fa42a8f686dc82e20c00bad0e8dff94	20668	cache/xdg/ov/texturecache/Bamboo_BaseColor_102_1_0_1686685999_1688699_6.ovtex.desc
bdb4fea1cc0784b9e430b5f75fe9349a25d4418083100d16ba54eb5b223576c8	4194304	cache/xdg/ov/texturecache/Bamboo_N_101_1_0_1686685999_1486668_6.ovtex.0
239b2c3964860ed3c0cc215448f683aa569c0804c9f913c95173627bd9b737b1	1048576	cache/xdg/ov/texturecache/Bamboo_N_101_1_0_1686685999_1486668_6.ovtex.1
4ed10a18f9105dd7a171923fc159d3ccd0d4717998e79c8ee9eae9e2cb848566	262144	cache/xdg/ov/texturecache/Bamboo_N_101_1_0_1686685999_1486668_6.ovtex.2
05d6890596fff63500b463e0ae7b2d2452db85843b73bb208b3ab0fa8c5de6d1	65536	cache/xdg/ov/texturecache/Bamboo_N_101_1_0_1686685999_1486668_6.ovtex.3
6b38fc3e2ab41ab77baf442cf745f9b6a61ca3c4efc6e5fa6371f65b50d543df	20668	cache/xdg/ov/texturecache/Bamboo_N_101_1_0_1686685999_1486668_6.ovtex.desc
5d38015c69b1e9499b70f5c65995b03e2cdb106233f67297c53f884ef80ee2ad	4194304	cache/xdg/ov/texturecache/Bamboo_ORM_101_1_0_1686685999_550125_6.ovtex.0
c2a5b9391c23d8e718d37df569d6aef3ad37cf7f40e49e1202f001dd52c66a41	1048576	cache/xdg/ov/texturecache/Bamboo_ORM_101_1_0_1686685999_550125_6.ovtex.1
e0ea4f5434b168d3dbcb995a48b14429c0fc9712f723e142764db0560f461af5	262144	cache/xdg/ov/texturecache/Bamboo_ORM_101_1_0_1686685999_550125_6.ovtex.2
71966119e0a07b30e551652f53bcc47b98a9ed18fc1e99a2314209497e6f862b	65536	cache/xdg/ov/texturecache/Bamboo_ORM_101_1_0_1686685999_550125_6.ovtex.3
657ecfba29f976424cb2af3a36e40978b4444851f4b1c23efe0332751df05466	20668	cache/xdg/ov/texturecache/Bamboo_ORM_101_1_0_1686685999_550125_6.ovtex.desc
0f4d2e252371d4198560909ce8a71f9899cec6bbc21c75e2a3148c585d85bca4	4194304	cache/xdg/ov/texturecache/Oak_BaseColor_102_1_0_1686686003_5383545_6.ovtex.0
082c1aa283e2eadcc0fc0c10ee70fc19dd6c213374fd0b64f7f4388f02383746	1048576	cache/xdg/ov/texturecache/Oak_BaseColor_102_1_0_1686686003_5383545_6.ovtex.1
dcb91d4bbd1c73232610b46b00455b4c8d6f7c930aaa43308e61466aabca4d9f	262144	cache/xdg/ov/texturecache/Oak_BaseColor_102_1_0_1686686003_5383545_6.ovtex.2
dfd72bb232a9c6dfc19d8e678112aa31506a92091eaeac6beb285992714df6d9	65536	cache/xdg/ov/texturecache/Oak_BaseColor_102_1_0_1686686003_5383545_6.ovtex.3
77ef56adc22f2f5837a0962af806bb94d3086ffe70498e45757c37640f5d9712	20668	cache/xdg/ov/texturecache/Oak_BaseColor_102_1_0_1686686003_5383545_6.ovtex.desc
27f249f0b084c18844b66d642920f5304c2345ef03ba64f5f052fe6d035244f2	4194304	cache/xdg/ov/texturecache/Oak_N_101_1_0_1686686003_2939899_6.ovtex.0
3e86d34eb48e74afeaa3f8bc6e46df7a83a697b84d1b12062c664e45ad723f4d	1048576	cache/xdg/ov/texturecache/Oak_N_101_1_0_1686686003_2939899_6.ovtex.1
b62996a788bcb6864b4cafdb14e7fe7c9c1e69e67f941dfa9f8eeac5cd42e4a1	262144	cache/xdg/ov/texturecache/Oak_N_101_1_0_1686686003_2939899_6.ovtex.2
722266cc340da560be7d992556dd79ef07429d14c6137125f16ad83d9dc170b0	65536	cache/xdg/ov/texturecache/Oak_N_101_1_0_1686686003_2939899_6.ovtex.3
c28d7c463426bb50d0d66142746f27b2ca7050aaff462d3f248c17a8398eefbb	20668	cache/xdg/ov/texturecache/Oak_N_101_1_0_1686686003_2939899_6.ovtex.desc
36ad3dd1f721905b4e33064e103a5c4f475b9d997ee123f4fe68d8b85a7a7b2a	4194304	cache/xdg/ov/texturecache/Oak_ORM_101_1_0_1686686003_1171706_6.ovtex.0
5ce4448e5bcdd5bc7e1daa1d686b12215804e6722967e6e1d451447236292333	1048576	cache/xdg/ov/texturecache/Oak_ORM_101_1_0_1686686003_1171706_6.ovtex.1
837e9c3bc7730864acff9484c4957f5bb0944c31f1fbd091eb0af3710929e02d	262144	cache/xdg/ov/texturecache/Oak_ORM_101_1_0_1686686003_1171706_6.ovtex.2
da6e47af1c6b9d7397c3a8b13c48bbfe591e193256fb3900b37a3881c35d1e39	65536	cache/xdg/ov/texturecache/Oak_ORM_101_1_0_1686686003_1171706_6.ovtex.3
f82e0553e1f69d68089853a3654abd2e8b31eb2fe2c0510c0e9d2687c4b70b21	20668	cache/xdg/ov/texturecache/Oak_ORM_101_1_0_1686686003_1171706_6.ovtex.desc
bc351abac9245cf4f9c88de068fb45036d9550bbce1395d52344f183c9f66f76	4194304	cache/xdg/ov/texturecache/Rubber_Textured_BaseColor_102_1_0_1687566593_16903_6.ovtex.0
32a550fd9b5acf8629e5de12cc6b0ca90cb942f0699390d9658b06ae59d67e0f	1048576	cache/xdg/ov/texturecache/Rubber_Textured_BaseColor_102_1_0_1687566593_16903_6.ovtex.1
f5ce0f912da8eae739aa7f3a726171a18d2a67f56b3a44024e90a03a74332650	262144	cache/xdg/ov/texturecache/Rubber_Textured_BaseColor_102_1_0_1687566593_16903_6.ovtex.2
e4bed4d6a9e99b0e517c908a696c8f62fc2e573751f06a6a1e05fc9a79908f93	65536	cache/xdg/ov/texturecache/Rubber_Textured_BaseColor_102_1_0_1687566593_16903_6.ovtex.3
eef5ba57a8c50335772097e450f7392dc50165d0fc795f4b8c561e854fdf260a	20668	cache/xdg/ov/texturecache/Rubber_Textured_BaseColor_102_1_0_1687566593_16903_6.ovtex.desc
3add0c45793676055335ea7f8aeb6f1a64fb4eb189bb1ddc1955850d1816f11a	4194304	cache/xdg/ov/texturecache/Rubber_Textured_Normal_101_1_0_1687566593_5161841_6.ovtex.0
b9f24c9ec48c82a4bd468427f85250d5d27941d0345ce27a19c05c3ad8f12a4c	1048576	cache/xdg/ov/texturecache/Rubber_Textured_Normal_101_1_0_1687566593_5161841_6.ovtex.1
dabaed3add4609e508db28746b286c47f949c9a31ff56ba8e966b958a59a1b48	262144	cache/xdg/ov/texturecache/Rubber_Textured_Normal_101_1_0_1687566593_5161841_6.ovtex.2
a83052144ae77c83c0a57b8a2973c7e89c2f8d1489b44afc4ebb37c54fa0d2e9	65536	cache/xdg/ov/texturecache/Rubber_Textured_Normal_101_1_0_1687566593_5161841_6.ovtex.3
53c701027da0a7965b616307e7279670dfd88e8e6cefea8a47f07e3dadbbdf5c	20668	cache/xdg/ov/texturecache/Rubber_Textured_Normal_101_1_0_1687566593_5161841_6.ovtex.desc
d9c562821f7ac347bbd01c90235b1dfac5d921c199add8aa0e4ae67e368b8d8c	4194304	cache/xdg/ov/texturecache/Rubber_Textured_ORM_101_1_0_1687566594_1155371_6.ovtex.0
b1579f4c893725d18793bd304f4098a0f6e5d6e20a6fd9d45fabe94c90915269	1048576	cache/xdg/ov/texturecache/Rubber_Textured_ORM_101_1_0_1687566594_1155371_6.ovtex.1
af304d79f1564b5a0446d46ce0c9504455d2a8b112981d3d3e3eebbd1cad4e02	262144	cache/xdg/ov/texturecache/Rubber_Textured_ORM_101_1_0_1687566594_1155371_6.ovtex.2
fc7a86657511cd4265944970d7f7db237068dd1a7664d53dd1a923745b19b4d0	65536	cache/xdg/ov/texturecache/Rubber_Textured_ORM_101_1_0_1687566594_1155371_6.ovtex.3
d2440b07c81b0b7886e4dc6a503d34ea735c53ae4aeda6ef5fcfc5d69d503d05	20668	cache/xdg/ov/texturecache/Rubber_Textured_ORM_101_1_0_1687566594_1155371_6.ovtex.desc
ee2cf983ac9b10f3abe75c40d86618ac802d62af7c274f8103af709ef909827f	4194304	cache/xdg/ov/texturecache/RustedMetal_BaseColor_102_1_0_1686685974_5391227_6.ovtex.0
31c7eb57635c98f6aca8e5fe398a9c07f7498a39b02f358389ae4d8f89c93183	1048576	cache/xdg/ov/texturecache/RustedMetal_BaseColor_102_1_0_1686685974_5391227_6.ovtex.1
9c5dd559d87deb010be04ec09a578ad3075487ca296e11c75585fb683afc101b	262144	cache/xdg/ov/texturecache/RustedMetal_BaseColor_102_1_0_1686685974_5391227_6.ovtex.2
c7ae083fef9fddc7b6535de5eebc7245bfc644d1b11058cc7951907eac41ca38	65536	cache/xdg/ov/texturecache/RustedMetal_BaseColor_102_1_0_1686685974_5391227_6.ovtex.3
776b84c01f2df8dff86d8e293bb37bebf14ca8e8f61e24815546a5155be264ca	20668	cache/xdg/ov/texturecache/RustedMetal_BaseColor_102_1_0_1686685974_5391227_6.ovtex.desc
04d543e3532054912d2a1dcaef8d829f059be15b59b44f56bbc1eba4390ad36c	33554432	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.0
a06d555698145f57af68d14fdea686795f9afe2d9440136484988ab0977cb924	8388608	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.1
b00af29f273b31affbc4f25284584f84d2b3f8c1f1c0d2ec863ea1aa78c8ed5e	2097152	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.2
aff156d88812bf60f9ae7b6799e0e20ce1d069b41e596e3bb74e157203000688	524288	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.3
ea8df80a3e16cb21f519c49e4fdb1e6eedaca526f7044c38a6d804716629cfb9	131072	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.4
b2c1536c2bef0adfaf9f5c44e969f46f5461a72d3f9bf0698de2f0802c6ee302	44020	cache/xdg/ov/texturecache/RustedMetal_N_101_1_0_1686685974_13090080_6.ovtex.desc
28b7d8a3b811388c09f42d9635162744bdf0e68d6ffc85abec5c8fdcf995d600	33554432	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.0
aeec0e4d2cd8080dc681ce2b534b901e5d8fc5f7f8a27c7a9d1273b9fc706d3f	8388608	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.1
7868d06f9088f0a5911f21b820b289e61ee22ee5ea3d9bd3e5fa048ccc42de3f	2097152	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.2
747bf76650e27a78e8b1f595be02da3fb97c43ea159119590f14357be47575dc	524288	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.3
4bec12a50fb106bbca1cbd541912ee030ebb23cf8deab8d15318720ae2d0e47b	131072	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.4
d859ec554a0430444559a745431dbbc38e0c5cbc0c08710b042d7a92433c4d0d	44020	cache/xdg/ov/texturecache/RustedMetal_ORM_101_1_0_1686685975_10577957_6.ovtex.desc
e2e7759a323fb0a2400a36adbabeafe03c81d1d3c872425ff1832b0073845990	4194304	cache/xdg/ov/texturecache/Walnut_Planks_BaseColor_102_1_0_1686686005_4856749_6.ovtex.0
991b2ea0f596363665cca48d542b4ee450ccb2507869e0793f1c4e8b5148e695	1048576	cache/xdg/ov/texturecache/Walnut_Planks_BaseColor_102_1_0_1686686005_4856749_6.ovtex.1
43c8ac89ca31ee3454d1f20e0ef83f804dacc912d6d93789fd2adb87ca6a780f	262144	cache/xdg/ov/texturecache/Walnut_Planks_BaseColor_102_1_0_1686686005_4856749_6.ovtex.2
0d8d06f413ec6c33326d1e0e3db14213fea84aa299aa1b367071789f4ad9e2ba	65536	cache/xdg/ov/texturecache/Walnut_Planks_BaseColor_102_1_0_1686686005_4856749_6.ovtex.3
0be4e5b563ff499df1892ebcf2e85f864e392f5c619a3fcbb1f735ef8cfac8c3	20668	cache/xdg/ov/texturecache/Walnut_Planks_BaseColor_102_1_0_1686686005_4856749_6.ovtex.desc
886fc42ee70e0d2ca8d25f2df5ade8942bbbbfc4e7b4bf5a216c81e3ffce4c80	4194304	cache/xdg/ov/texturecache/Walnut_Planks_N_101_1_0_1686686005_2638595_6.ovtex.0
efa3c63d32c1d7bd0413a0cea2a689cb79ee02bf6932fb6a689569eb3c6a9cfa	1048576	cache/xdg/ov/texturecache/Walnut_Planks_N_101_1_0_1686686005_2638595_6.ovtex.1
fbee04588991e419f670eef20ae690a9ad40b3dc231cd6643ec3d82318c9c2f6	262144	cache/xdg/ov/texturecache/Walnut_Planks_N_101_1_0_1686686005_2638595_6.ovtex.2
8ae506b254f6d9d1419cb7554e15943089120e0111a8d6873922fc89aa78a508	65536	cache/xdg/ov/texturecache/Walnut_Planks_N_101_1_0_1686686005_2638595_6.ovtex.3
51ed9f30282dfe1fe25f78a810a4d6e0739a30d9e1a9398465afe0174b872fdd	20668	cache/xdg/ov/texturecache/Walnut_Planks_N_101_1_0_1686686005_2638595_6.ovtex.desc
5593381c279eb9b89e24c07b44d1acdfd170939debc6cfbde18925dd88c1dbf5	4194304	cache/xdg/ov/texturecache/Walnut_Planks_ORM_101_1_0_1686686006_1554785_6.ovtex.0
57e64aa291373fda9aa7a1c2ba40ee0fe265ca50fd6ddc3c9bc93292bb0bdfbe	1048576	cache/xdg/ov/texturecache/Walnut_Planks_ORM_101_1_0_1686686006_1554785_6.ovtex.1
bbea87894221535a192a4bfb8c916a5acb2a709e17627d67a72c39ef1ab01d6f	262144	cache/xdg/ov/texturecache/Walnut_Planks_ORM_101_1_0_1686686006_1554785_6.ovtex.2
9fbc52257a09b2e6079230b85c0749bad2ea382869806a4f4ef0b6266d49d39f	65536	cache/xdg/ov/texturecache/Walnut_Planks_ORM_101_1_0_1686686006_1554785_6.ovtex.3
390cc1d229608d19077d7732b6840468e9fe9f2cd8dd6f1efc08ac3fa7628477	20668	cache/xdg/ov/texturecache/Walnut_Planks_ORM_101_1_0_1686686006_1554785_6.ovtex.desc
dbe695a606121bec90a506603b1f527a4ffcd731ed7b894a1daa816f58ac39b8	45	cache/xdg/ov/texturecache/_cache.json
b475cbcad4c0d33ec9017feb2a6f9d886a0ab6f34981519197583ac49aa1551f	16777216	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.0
cd50b4c4a952a4f66cc583f7c58285cfa93c7f8eaf05f8be2242879444dc21ac	4194304	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.1
b5184305eccb4c000ff957afc9e3622c9d52d2f3fcb91a4c086cda1acae5a1ba	1048576	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.2
3e29d67122610b53653a30e7d24ac1537b7b117f61f81bff895f19593b5c3987	262144	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.3
e497f5c6977aef37340226fed1254dfe5463404c0483bd7ad7b12634d3a71f9b	65536	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.4
6bb8fddc78f6abbac29ea59a993d699f16d264af9104f471abb45bad772b7c1a	20692	cache/xdg/ov/texturecache/obj_000010_100_1_0_1785782394_2893410_6.ovtex.desc
e126c26014c6b2c22970759cbf4788d3b15ae55b34b4277e34addd5a09f087a5	16777216	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.0
f57d5fd354d150e37ff96153c02cfa84bb3282618d7389d633eacecdbcc19f49	4194304	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.1
2fca31503d4f066c85b2f9a9872fccaf7f80905878988b8fbb9508825e31014b	1048576	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.2
4cd4f178178175f32c5629d780cb2a4d08fd0060cbc1a7cc6d132441d6989285	262144	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.3
552b47c73d3ecc09952ef29e539ee652e6d89f763a6e30097c2985630cf5edf9	65536	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.4
52a56137f16a2ba28e12a43ef6ac48c62e83024a6de2d8a4d73815d2d87ad919	20692	cache/xdg/ov/texturecache/obj_000013_100_1_0_1785782394_5919165_6.ovtex.desc
afdb942d49376d62db369ed9fcde1aba547f66e83338630a43b596a60c4394e6	4194304	cache/xdg/ov/texturecache/obj_000030_100_1_0_1785782394_2093975_6.ovtex.0
ed9b47bdad6ca363f4d6f166e50aa7925906f778b57d853936172e756811681a	1048576	cache/xdg/ov/texturecache/obj_000030_100_1_0_1785782394_2093975_6.ovtex.1
8af7c12dbae0290898b71585d5f87b502bdffd2b04fe4ff6e55bdc72e5ee18be	262144	cache/xdg/ov/texturecache/obj_000030_100_1_0_1785782394_2093975_6.ovtex.2
dc507541f719000cef22f4c6a9984fb6708a862ddca2a7daa9ac2dbef4d12be9	65536	cache/xdg/ov/texturecache/obj_000030_100_1_0_1785782394_2093975_6.ovtex.3
12158787055dcfc45669a0eb9a30d90a286b1deced0b5fe5fe89cdec3ac73f98	20668	cache/xdg/ov/texturecache/obj_000030_100_1_0_1785782394_2093975_6.ovtex.desc
48bc29f70fde545d84da8f96ae9e01cdef5a24d4968b0af5b81f26dbd855d57f	16777216	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.0
14d399e98899e190b039c3c13f47598db992500234462f544ebef2a69ae7c784	4194304	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.1
7b2d6ca21ac4179f6b064a9181fe85ee39790f9ef510a5269c37b10cbbeab4fb	1048576	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.2
6b90168b93f5782d0a33dd1fe938cb575b2a77f8098daa61366462fe7f0e1ed6	262144	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.3
d23d9414cd49f12cd4858401333e3f65fb89617bae87e789bb23e00522db718d	65536	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.4
8026692108d324ad69e0723c36ac7729a8db728958defe7309848e25808d3193	20692	cache/xdg/ov/texturecache/smudges_scratches_A_rough_101_1_0_1702022669_2669524_6.ovtex.desc
43a211b972f082e6e6329614c02eece6f9add2188783450f22aa1a012f2a8d62	1560	harness_result.json
0a16950b8a664a9f811e4100590ab9593b5e53826eb08c315a860f451f2f1d95	17736	launch.json
