episode_id,family,policy_id,block_id,goal,scenario,accepted_valid,success,failure_stage,failure_label,trigger_eligible,event_delivered,event_observed,motion_truncated_by_release,intervention_exposure_label
online_correction_v4-C8-b027-982395f4ebadae06,C8,groot_bridge_widowx,27,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b030-7864fb977d955551,C8,groot_bridge_widowx,30,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b031-02e4cd52c6df9f4c,C8,groot_bridge_widowx,31,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b031-b34385be336a36ac,C8,groot_bridge_widowx,31,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b032-48328e1e18f4b210,C8,groot_bridge_widowx,32,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b032-9c8f540db7ca43a8,C8,groot_bridge_widowx,32,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b033-2e7e0ca06c825e3d,C8,groot_bridge_widowx,33,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b033-a897af2b7ee3ff1b,C8,groot_bridge_widowx,33,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b033-ab764bca0863794b,C8,groot_bridge_widowx,33,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b034-a8d288d6d276ec26,C8,groot_bridge_widowx,34,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b035-ab298e56160bdfca,C8,groot_bridge_widowx,35,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b036-27db7b9aba853b96,C8,groot_bridge_widowx,36,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b037-a7ae8d0d3522d573,C8,groot_bridge_widowx,37,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b039-24fd6d7840b620e8,C8,groot_bridge_widowx,39,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b039-d2f581ec2b94fb87,C8,groot_bridge_widowx,39,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b041-9405ff82ef81d101,C8,groot_bridge_widowx,41,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b042-25efb529c068d740,C8,groot_bridge_widowx,42,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b043-0672467d0fc95f97,C8,groot_bridge_widowx,43,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b043-173b22bb23643554,C8,groot_bridge_widowx,43,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b044-d35f90e78a688b9c,C8,groot_bridge_widowx,44,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b046-1c917c91b3b6aa61,C8,groot_bridge_widowx,46,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b046-d1497279682699b9,C8,groot_bridge_widowx,46,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b047-7f10adeca4548807,C8,groot_bridge_widowx,47,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b049-561226819be46f1a,C8,groot_bridge_widowx,49,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b049-9fcd93c958f824d5,C8,groot_bridge_widowx,49,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b049-a1ac796d1a68c9d1,C8,groot_bridge_widowx,49,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b050-0ee155cc9d28aca4,C8,groot_bridge_widowx,50,right,destination_static,1,0,transport,transport_incomplete,1,0,0,0,
online_correction_v4-C8-b050-c73643a24a57efa9,C8,groot_bridge_widowx,50,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b050-f3903fd0e1438934,C8,groot_bridge_widowx,50,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b051-4611e4afbdc3406f,C8,groot_bridge_widowx,51,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b053-1532d8965a99c5bd,C8,groot_bridge_widowx,53,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b054-464e06a408c22c52,C8,groot_bridge_widowx,54,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b054-b8af8e0b618556b1,C8,groot_bridge_widowx,54,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b054-eb4412ff4452359c,C8,groot_bridge_widowx,54,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b054-ffd87ee660d7a30a,C8,groot_bridge_widowx,54,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b055-8650d3dc61f3d7c9,C8,groot_bridge_widowx,55,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b055-b65996d2a6c70f05,C8,groot_bridge_widowx,55,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b056-d59ed230460e070b,C8,groot_bridge_widowx,56,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b057-5805033f3a331036,C8,groot_bridge_widowx,57,front,move_stop,1,0,transport,transport_incomplete,1,1,0,0,
online_correction_v4-C8-b057-7cd11cefe7b97431,C8,groot_bridge_widowx,57,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b058-682b9fc5dab4468e,C8,groot_bridge_widowx,58,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b060-6935ec1c24b992e9,C8,groot_bridge_widowx,60,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b060-86d22cf2997ff0bb,C8,groot_bridge_widowx,60,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b060-91acb1eb8935b666,C8,groot_bridge_widowx,60,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C8-b060-bd637134e5614141,C8,groot_bridge_widowx,60,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
