absolute_path,bytes,sha256
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_004/action.npy,1152,5e449618ffaba2006a6528bc998ab327bd7fd5f22c2b59a30da5a87f81c78c59
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_004/conditioning.png,537939,ce3e148709793973f7fce0797e9c5ef7b257ac93a8c06e606b5e332b64b378a4
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_004/future.mp4,501446,0a05796a9374c3d2944ea29c9ccd4323b529d18e3256987de247fb7ef6f2364f
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_004/metadata.json,865,a697b6b4b79d5d80ec5404b4c33237ba6119cdf455f003207ecf575f8dd92f4e
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_005/action.npy,1152,ed66effa13db29453b8efc11b1cf01dfec72335891cf18eced04e522316a2d01
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_005/conditioning.png,586932,c364e973a1642ad1a436d03bc8b3e22ab88792ba475d3f1912706ac7a216ac0d
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_005/future.mp4,558428,56e9efaa5ec5a8be957025e18887cf79c3baca592ecb7eb25ab24c7db1c22c3f
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_005/metadata.json,870,592eeb76450787196698e444a18d8d33a485a7b9a5618549fc8e224080f178a9
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_006/action.npy,1152,ad40017d5b4c77516e6c36806a62aa4c3f6e28e9259245c90edf94e66fa019d0
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_006/conditioning.png,560776,21ac720445e24d90d7c0cd7e88075b35b2077da6924e96f9e7ffb65bd52db2c1
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_006/future.mp4,420670,3b760a08fecf3aa86a7408c80ce9cfa129a8e1f81c97c4ce4b2b52e9dc6188e9
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_006/metadata.json,869,6725c6472c9c97848baff544a237998b2196f305531cc384e1ecbf96188d3c47
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_007/action.npy,1152,9c96ad4faf28db3ce003d977c811454b98ed470d9bb753658f37984cf3ff4ca5
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_007/conditioning.png,567623,2e14118ef69ea9c9f045575f0539348eccab98047247312f3d90957316f68847
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_007/future.mp4,433149,5aa9e87ed5afbd99baa7acdc62d12711233a1c126b33845cf62b429782a22f01
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_007/metadata.json,869,586c546712071cf57de5dba26510d70df927fc0a1adba9ffeb68c695e82ffef8
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_008/action.npy,1152,c1787f4519e8113250b68ce0d9ab164e8a1bdf9d2a4849bcedd0d203d680e4c3
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_008/conditioning.png,561795,958636521d48efc3aab8053bc78c951a9ba39679b35517ca7fc8f4dbb0866ef6
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_008/future.mp4,436465,6f2b1788a94c8e321e655e4da3c221196f7eecb12d3eca02ea38177c26b03fb2
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_008/metadata.json,868,cb92c1f3439c8e433382dfae9caf34220655aff1c7fc868a1f7719e7ee52a29d
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_009/action.npy,1152,d6d091c4f9202d02023ef2ec436d93e23b0c523168b7810f1cebae905665e44b
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_009/conditioning.png,564323,50463ae538d8967679701f6847840a6c01e2187e5e1edc7639f13220fea19f37
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_009/future.mp4,489442,46ebd04ede2574f6a01e4445ef7adef973c755e7ca1d8ecd8e511dab0ebca3a8
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_009/metadata.json,869,ac6a7551010f1fb4e890eb83720e954f4736ecd644d5acbdb189383faa84a82e
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_010/action.npy,1152,f97951a038ab3a89967f4702b636107082b2added60042bc56dd3eddb82ea7d2
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_010/conditioning.png,533669,523867c8f8f0ce0213c3e270cd8656d30037de4cb10dbc52f32b459efa1f0b71
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_010/future.mp4,347422,5559405d8c8078776b21081c903091caef8b56ca637ebd57b8e3a34388ea48d3
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_000/chunk_010/metadata.json,868,933a1cc4705bf775f4161380ec2b0e4173f53c6e66012556b35ff2e3fe04bc4a
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_000/action.npy,1152,e1ee6c1196fab7b4d1bd9b3a27fd4162231ec9ff5800a3413109dca783eba965
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_000/conditioning.png,572814,13fbca32876edc7a3b99bc4e1fcf30ab0926c38e3a3368ec1b042c1d57e30809
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_000/future.mp4,510328,74fb0eab1abe8244bfad21d25c094945e41ef4f14980e730d021ddc667283145
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_000/metadata.json,784,44f8c221b34929e3ccfd63983819e8630b2b2d9606cf6d34a67c6b3fd7acaa37
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_001/action.npy,1152,9c06eafc049a6b3ce9e0eef97622d36b994df272161600bfdfe7c10962300d67
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_001/conditioning.png,554523,5a34e8f5b603b70c5e1e13af39a20317475f569b81ef6ae27dfb719d7817637b
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_001/future.mp4,460987,f71c59b50d16228c573a47f90b55b41f0ec631bdcb91a7d26dd4a1a7555416c3
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_001/metadata.json,864,d6994f07706b8a8492907c4385c2650952139d221075de3139a18ed30dba6f77
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_002/action.npy,1152,b97d9edf932234ccdc4b4cb9f304cf4939082d0f49e181217b9066177d36adae
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_002/conditioning.png,537111,7c035d8e91ab7ead11dfa11e57318933ae25b50552773a13fd63c68f1dd4e65c
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_002/future.mp4,433735,2f491b7140d8542f21ab2fa028cd034ae45dbcb1bcce4aa14d85d06099cf82af
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_002/metadata.json,865,b3cbd3781822bca37bd3f3f650eb278902c1b78d2547222cec4d38db5b7fd390
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_003/action.npy,1152,27c1df2314ed677b7b8d5482a02f4bfc24462a4271020dd6c056de803846f985
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_003/conditioning.png,530948,d192c95fb325d36f556192e6799d5c0c1883ec00154731fc7574288bd17090c1
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_003/future.mp4,381215,d137c657c88c2b30e135bbf4ad8a841e31a0dfac39a904d84fce5d81016d2b14
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_003/metadata.json,868,a0e20920716dbbec3ef269d338188b0bf8d1e1691d99080b8673dae9467e12f7
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_004/action.npy,1152,3f27590ae0f2eef04e389ae28f0895dad0930cd70fcd8d87a418937a481e7cc4
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_004/conditioning.png,526157,1ae9124d3a67da863feeaca5261c409a8d6dd98497e2e22969dec8c602ab33fe
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_004/future.mp4,406045,2c776b4731f6cb72ddee0b6ecc99b264dbdc97b4748322f36838959c9c54e86b
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_004/metadata.json,865,95d077f9fd1c633cd462397b0bcce3338fd52b2d0ffb7c76db03d8292500337e
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_005/action.npy,1152,fe5fa2b853cb1b4bcdd04ac1692d27743d97e1825b014ebb3fea77f0e38cf208
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_005/conditioning.png,499719,5b342dc72020c865dbac004b4e8dcff0c6649ab15703c8d7c1a6d0d536293fac
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_005/future.mp4,385342,8797acb57364f0155f4206ebc1ed47c8a47f23b42d2858d0e1923c31c99d1b2b
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_005/metadata.json,847,a606a061be422c255bc8b78512365c22679234a72ad300f24bde507efd2161d3
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_006/action.npy,1152,5bf33bf416b00852d1d8e8a7f0971017d5bd7918a2876bdb9d3f1489a6ec3fd9
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_006/conditioning.png,469484,c3ff00ade32cabd37f42e18d4735ed7cf92b1fb25f70842585ea6ae879f9b6d5
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_006/future.mp4,438489,00079c7d3e380eb5520cf21c108163bc25c486e6a9dd00b513b549fdab427d8c
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_006/metadata.json,862,1ece3fc947cdde7f0f3cdb22f785d18b1e4f9db4bc15d09fe0d1d7f915fae4bc
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_007/action.npy,1152,4fae80450e1676ad0d4ae409b0ef373cdecfd27cef0acad813ada681f123ed55
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_007/conditioning.png,510998,ba1691869e0038d0ff65aa2bf139151a9499ac03eee9e9c95cae35e19ff44923
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_007/future.mp4,485302,3179d85bdd549d977249ed28aca26a0d8829f6321a87df87e130e186540f81c2
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_007/metadata.json,866,a3fb695db4dfb46b9fafd68e572e5deb7c4c128deed52b9af12a4c2db566961f
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_008/action.npy,1152,5e4cb97fdaa99241cb21a146fede1e3e5ecc81dc99b4e10534a561956cbba9ae
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_008/conditioning.png,474642,3d5946aec2b54ec7939df15235297eead20c80ba1493f79fd94459451c71f50a
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_008/future.mp4,450160,2978c5b6df9d112eb319d3f58dc8e893c9d76055f9b6ee7b2c7253ab5a5e307d
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_008/metadata.json,847,9a0639fcb5d5a4be90a1ad0ad165446221b642c737abe87443c9b236a421cc45
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_009/action.npy,1152,8d61497595e154ee60da3f459fff3310386fc133965809afeedce68c07050212
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_009/conditioning.png,548514,ca88d3b0ac8dbec7bb9cb6b1b499a9391278fb1808da0c7d8bd97018c5a7d110
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_009/future.mp4,459093,62fe8adc5d17c23604d2cba1c5c255115e55e715cd6e0f89590d766392143816
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_009/metadata.json,866,a98a018077a5e6dad17adaf496e73b14175ae1bd6b6aa3246e80bd045f7ad0c6
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_010/action.npy,1152,6b68e1f5313eb69a220a0d2c181672e6d35d5742fbe8247e0702efa0608c0920
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_010/conditioning.png,533845,f16cf24d58391cde2f9590c07ce2a43cec5751909fab53ccba6573c3baeedd09
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_010/future.mp4,363569,15bf4f6a9546604a9656839e2b3d103a55a243c4188524adf802d48291928582
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_001/chunk_010/metadata.json,867,f58c61daf12cd87c9c4ebe6dc3d4a97dcdbb6c0445f42ce0025137e00604caf2
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_000/action.npy,1152,2da52894a6b4510e66d51385f7b0f39eae5250fb4a12190ed5b2ed843ddd538d
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_000/conditioning.png,570688,5d908f674b671b2c30277cb1d72405abccaa4dbe104cd413ff294a76426ed96f
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_000/future.mp4,496888,00a813a3cd090c278703f5d86a3a89d8a14dd28222252207612ed368e14944e2
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_000/metadata.json,784,92882dd3126d0ad9e69f97ca63240fb16c14e8cb5c72536c3514ac92d71cd487
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_001/action.npy,1152,4f011cf7ab4abf7680c2276440ee8668a8ec33a89c2f8b6e2baa2cec030eb985
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_001/conditioning.png,562073,9911fbb662c026ee27ca6c681c8288126b48b8e85d607f0a8ad9b76ae3b5f046
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_001/future.mp4,452113,3c4c0c5935297f2beb6ce165e617b5400e96e776452ca7b65adef1e980f1abf5
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_001/metadata.json,867,5faef9789bbd28bd33c017297f230557f9d8f674bdd48205d651bc0d08710653
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_002/action.npy,1152,85774c93e7d44c095847a2d9d302d03c1d4462a9060a2d94881895e5b40699c9
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_002/conditioning.png,542772,fff6d729786623f4421cfc50a6600f1b29f359d535d8d88fb5d1e88a5d5bd130
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_002/future.mp4,509579,62de29809e5a10dd1f8d71e11521d5a845b2157979dcc67876ce9b262b32349a
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_002/metadata.json,845,d05931c56235a930c197108ed3f52c856d6aaea1acbd148f45ae5a9525e1546d
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_003/action.npy,1152,9ae077a055e16f8826385cf081ba0c527228e50f24e94e9440f2c7ce8a95ba71
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_003/conditioning.png,538366,1d0ffd888262b0c080d89fd7e01c8b36c49a5289f696e66a8b61ca753749c385
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_003/future.mp4,490667,6b69d895152dfa6026eaf3bc6a348ee3f94990eaa7dcda03ad0fbc608e07a209
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_003/metadata.json,845,4c0af155b266a2ccaa40710142930a29a3a559924cf7036e9799950efb17ee9b
/home/ali/projects/RoboLab/output/v1_cosmos_canonical/RubiksCubeLeftOfBowlMatchedTask/predicted_chunks/episode_002/chunk_004/action.npy,1152,004d55a538cac920dd63980f56e70cbca9d8daf41324ada4bceed424157035ef
