episode_id,family,policy_id,block_id,goal,scenario,accepted_valid,success,failure_stage,failure_label,trigger_eligible,event_delivered,event_observed,motion_truncated_by_release,intervention_exposure_label
online_correction_v4-C7-b003-c4530f6af03f9120,C7,cosmos3_nano_droid,3,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b003-c5ca38e8634cc777,C7,cosmos3_nano_droid,3,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b004-11f6eee8acf105f2,C7,cosmos3_nano_droid,4,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b004-2ea551735b646d03,C7,cosmos3_nano_droid,4,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b004-2fd0c698e8b63d32,C7,cosmos3_nano_droid,4,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b004-5dd92ecad5813b2b,C7,cosmos3_nano_droid,4,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-1c38ae9e89f7781b,C7,cosmos3_nano_droid,5,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-49c4bf47f147dfef,C7,cosmos3_nano_droid,5,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-6fa43f76ff61c0e0,C7,cosmos3_nano_droid,5,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-88705cf10700b262,C7,cosmos3_nano_droid,5,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-c0905c4f190e7178,C7,cosmos3_nano_droid,5,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b005-c54725f69a841c51,C7,cosmos3_nano_droid,5,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b006-06fa78e79e1cafce,C7,cosmos3_nano_droid,6,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b006-114087e08af9da30,C7,cosmos3_nano_droid,6,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b006-4c48e2677692d6a8,C7,cosmos3_nano_droid,6,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b006-614d6bba507ba6e3,C7,cosmos3_nano_droid,6,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-0295b94be404b2aa,C7,cosmos3_nano_droid,7,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-3535643f8eacd794,C7,cosmos3_nano_droid,7,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-3e4fffaf42d453ae,C7,cosmos3_nano_droid,7,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-981ef88659c3738e,C7,cosmos3_nano_droid,7,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-c2a0fcf4997da72f,C7,cosmos3_nano_droid,7,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-c4a0ad25352d93d4,C7,cosmos3_nano_droid,7,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b007-d97b832b98273438,C7,cosmos3_nano_droid,7,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b008-322b963bef827886,C7,cosmos3_nano_droid,8,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b008-3b32a7b7dc41e412,C7,cosmos3_nano_droid,8,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b008-679c34024ab1834b,C7,cosmos3_nano_droid,8,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b008-d963825364ab3211,C7,cosmos3_nano_droid,8,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b009-4eb5236360e19d36,C7,cosmos3_nano_droid,9,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b009-6144bf387a9725e3,C7,cosmos3_nano_droid,9,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b009-655c8deaa124f242,C7,cosmos3_nano_droid,9,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b009-afcc5ac32398fcb3,C7,cosmos3_nano_droid,9,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b009-eafda623e2784a12,C7,cosmos3_nano_droid,9,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-111606b2636ddec1,C7,cosmos3_nano_droid,10,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-5076ae4dcd46856e,C7,cosmos3_nano_droid,10,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-5f0cc1ea3a0b8ffb,C7,cosmos3_nano_droid,10,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-71ad5ae1bbeddb4c,C7,cosmos3_nano_droid,10,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-81121f1da0d9770d,C7,cosmos3_nano_droid,10,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-8e870d382e858562,C7,cosmos3_nano_droid,10,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-a06d43d4b48b0701,C7,cosmos3_nano_droid,10,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b010-c8ae9d2cfeaa0eb2,C7,cosmos3_nano_droid,10,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b011-1f23ef86ba89f0b4,C7,cosmos3_nano_droid,11,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b011-576de2375cbe0efb,C7,cosmos3_nano_droid,11,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b011-848c4e976e8b34a5,C7,cosmos3_nano_droid,11,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b011-fc648c5f7c6556d6,C7,cosmos3_nano_droid,11,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b012-19d5bdb3c070dad9,C7,cosmos3_nano_droid,12,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b012-321374ea028cb1a3,C7,cosmos3_nano_droid,12,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b012-9a61aca1074fdfb3,C7,cosmos3_nano_droid,12,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-276f729c94c792d1,C7,cosmos3_nano_droid,13,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-68a90a3617668770,C7,cosmos3_nano_droid,13,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-909921d47d506fc0,C7,cosmos3_nano_droid,13,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-9e1e7645136f48e2,C7,cosmos3_nano_droid,13,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-bb54e8a265bcc518,C7,cosmos3_nano_droid,13,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b013-e61112c05a43ce58,C7,cosmos3_nano_droid,13,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b014-2f5265a1db3e3d78,C7,cosmos3_nano_droid,14,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b014-663d72462fa216f2,C7,cosmos3_nano_droid,14,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b014-6fd5784c47735893,C7,cosmos3_nano_droid,14,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b014-c26db2ffd60ace4c,C7,cosmos3_nano_droid,14,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b014-de846b396b215c1a,C7,cosmos3_nano_droid,14,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b015-1d508aacd6ceb5a3,C7,cosmos3_nano_droid,15,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b015-83e035b2d6f1bd6f,C7,cosmos3_nano_droid,15,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b015-91ec3086d86effe0,C7,cosmos3_nano_droid,15,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-79bdd4209a091eaf,C7,cosmos3_nano_droid,16,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-89c038ca43a7d96c,C7,cosmos3_nano_droid,16,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-b8d20cbf6ccf3e77,C7,cosmos3_nano_droid,16,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-cbba77e667dd35d9,C7,cosmos3_nano_droid,16,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b016-f588ae06b6a98e0f,C7,cosmos3_nano_droid,16,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-300ed76386dec5a6,C7,cosmos3_nano_droid,17,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b017-fc952663b08423e4,C7,cosmos3_nano_droid,17,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-50b6952ccf822d3a,C7,cosmos3_nano_droid,18,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-b7608efa83e92d38,C7,cosmos3_nano_droid,18,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b018-f0d2c102e3b1dae7,C7,cosmos3_nano_droid,18,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-743df362f124087d,C7,cosmos3_nano_droid,19,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-7d0992631634e130,C7,cosmos3_nano_droid,19,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-cadb2b56af694eb8,C7,cosmos3_nano_droid,19,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-d2121b735f536fb0,C7,cosmos3_nano_droid,19,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b019-ed58f65ad9fc9764,C7,cosmos3_nano_droid,19,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-3b746ba70f488246,C7,cosmos3_nano_droid,20,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-66405e75735a0614,C7,cosmos3_nano_droid,20,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-68a881aa3c470aea,C7,cosmos3_nano_droid,20,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b020-bffd97b6bfaf586c,C7,cosmos3_nano_droid,20,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-0578f74c26429ddc,C7,cosmos3_nano_droid,21,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-3d05bbf505afbf9b,C7,cosmos3_nano_droid,21,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-53d1d4494de4c160,C7,cosmos3_nano_droid,21,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-5d00340ef5ced8d6,C7,cosmos3_nano_droid,21,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-add610c20ceda7ca,C7,cosmos3_nano_droid,21,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b021-f2396be77e463b5d,C7,cosmos3_nano_droid,21,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-2a84457798987897,C7,cosmos3_nano_droid,22,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-65cc3eaac1fd5d87,C7,cosmos3_nano_droid,22,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-894900f7ca809ee0,C7,cosmos3_nano_droid,22,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-b81d4d552d9a9038,C7,cosmos3_nano_droid,22,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-d2af4359a4234b22,C7,cosmos3_nano_droid,22,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-df84fb3dc0273da4,C7,cosmos3_nano_droid,22,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b022-f104add9c0e78989,C7,cosmos3_nano_droid,22,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-09875aaeadce3ae9,C7,cosmos3_nano_droid,23,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-11b8b59441a5bf82,C7,cosmos3_nano_droid,23,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-6a03807967c4fac5,C7,cosmos3_nano_droid,23,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-afce90d7a345af71,C7,cosmos3_nano_droid,23,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-c35a0b63519fd207,C7,cosmos3_nano_droid,23,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-e2fdd4b707703436,C7,cosmos3_nano_droid,23,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b023-efe612f33d181001,C7,cosmos3_nano_droid,23,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-0637709fe0874ecb,C7,cosmos3_nano_droid,24,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-99d63363f4b76a4f,C7,cosmos3_nano_droid,24,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b024-c2ee57541e29f4e5,C7,cosmos3_nano_droid,24,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-2ce3c28a801bef35,C7,cosmos3_nano_droid,25,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-398f0d2a46ade9d1,C7,cosmos3_nano_droid,25,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-5e299ad010a8ad25,C7,cosmos3_nano_droid,25,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-8e6fd3b3e05c8909,C7,cosmos3_nano_droid,25,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b025-b230bc280c228ee4,C7,cosmos3_nano_droid,25,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-0c9283d50ddc628e,C7,cosmos3_nano_droid,26,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-3f224b2708abe548,C7,cosmos3_nano_droid,26,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-421aec91e36a1feb,C7,cosmos3_nano_droid,26,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-46911948ad828e1b,C7,cosmos3_nano_droid,26,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-57f879b59ff52568,C7,cosmos3_nano_droid,26,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-772ac1ab97379ff6,C7,cosmos3_nano_droid,26,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-8e3f48a0771ee260,C7,cosmos3_nano_droid,26,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b026-acbcf4f00320f373,C7,cosmos3_nano_droid,26,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-59e7e7e28cb08e45,C7,cosmos3_nano_droid,27,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-9a0b8ec3031b2fc1,C7,cosmos3_nano_droid,27,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b027-ebb094d19b4a1a28,C7,cosmos3_nano_droid,27,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-1e1515687fb80929,C7,cosmos3_nano_droid,28,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-5eb4b93ba2f1b23e,C7,cosmos3_nano_droid,28,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-8c211151d56a9d90,C7,cosmos3_nano_droid,28,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b028-d9acbc67400e6f7d,C7,cosmos3_nano_droid,28,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-0764f3ff0201c990,C7,cosmos3_nano_droid,29,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-6cfebf72e9e177df,C7,cosmos3_nano_droid,29,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-895ef9f870ed9782,C7,cosmos3_nano_droid,29,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-98dd4171f6c4c87a,C7,cosmos3_nano_droid,29,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-d61a83ae0c255a90,C7,cosmos3_nano_droid,29,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-e2d55e0a13fb182e,C7,cosmos3_nano_droid,29,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-e35cd8287af4eae1,C7,cosmos3_nano_droid,29,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b029-f5958162e3096106,C7,cosmos3_nano_droid,29,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-1814701bcb380767,C7,cosmos3_nano_droid,30,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-380a0ff986e69eca,C7,cosmos3_nano_droid,30,front,original_sham,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-3ab7196cd754b363,C7,cosmos3_nano_droid,30,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b030-544481082948ca38,C7,cosmos3_nano_droid,30,left,destination_static,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-7c6dec70375e5bc3,C7,cosmos3_nano_droid,30,right,original_sham,1,0,transport,transport_incomplete,0,0,0,0,
online_correction_v4-C7-b030-a3d1f1647e0df885,C7,cosmos3_nano_droid,30,left,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-144a694eb7a3708f,C7,cosmos3_nano_droid,31,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-4959953c58cdc158,C7,cosmos3_nano_droid,31,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-5f609353e2aa48ac,C7,cosmos3_nano_droid,31,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-8846cc943124ccf6,C7,cosmos3_nano_droid,31,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b031-bcde3b1f95b14665,C7,cosmos3_nano_droid,31,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-018930a8052f3683,C7,cosmos3_nano_droid,32,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-371442cbe7cae751,C7,cosmos3_nano_droid,32,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-4032c15795a3fcc0,C7,cosmos3_nano_droid,32,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-a54d90169bb377d8,C7,cosmos3_nano_droid,32,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-d931ec8aa4e1c7cb,C7,cosmos3_nano_droid,32,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b032-f7a9e6f5a672fb07,C7,cosmos3_nano_droid,32,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-1ed169b921d5ed8f,C7,cosmos3_nano_droid,33,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-67df8bb1ce28675a,C7,cosmos3_nano_droid,33,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b033-ecd32acbbe19e655,C7,cosmos3_nano_droid,33,left,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-14ff3be3ebe0ba3d,C7,cosmos3_nano_droid,34,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-a0e05b3d88d16563,C7,cosmos3_nano_droid,34,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-dcfaa2678b011432,C7,cosmos3_nano_droid,34,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-e0998e53018c084b,C7,cosmos3_nano_droid,34,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b034-ff64087f023ab483,C7,cosmos3_nano_droid,34,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-2231f740341c35ff,C7,cosmos3_nano_droid,35,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-3d360f323acf171a,C7,cosmos3_nano_droid,35,front,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-5ca53f17de0ed364,C7,cosmos3_nano_droid,35,right,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-a000fef22b022487,C7,cosmos3_nano_droid,35,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-adcfbfe453f497be,C7,cosmos3_nano_droid,35,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b035-d13ab2fdeb224621,C7,cosmos3_nano_droid,35,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-0f8515fd84435493,C7,cosmos3_nano_droid,36,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-84a3553cad1f35ee,C7,cosmos3_nano_droid,36,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b036-a0a7c816baa3dee4,C7,cosmos3_nano_droid,36,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-08a44c06f56f84a2,C7,cosmos3_nano_droid,37,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-3ef72de014aa01be,C7,cosmos3_nano_droid,37,right,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-5b56004a6a10f309,C7,cosmos3_nano_droid,37,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b037-69ba6c16ab4f3c75,C7,cosmos3_nano_droid,37,behind,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-774465d05e6a4b4d,C7,cosmos3_nano_droid,38,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-7ed0eb2e42538bc7,C7,cosmos3_nano_droid,38,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b038-b6d13df979bc7adf,C7,cosmos3_nano_droid,38,right,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b039-4264a7a57d8e8e56,C7,cosmos3_nano_droid,39,behind,destination_static,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b039-4d34913ce99bf642,C7,cosmos3_nano_droid,39,front,move_stop,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b039-77c92df5e6bf6da6,C7,cosmos3_nano_droid,39,left,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b039-fb1f730d01ab5aad,C7,cosmos3_nano_droid,39,behind,original_sham,1,0,pickup,no_grasp,0,0,0,0,
online_correction_v4-C7-b039-fb1f84001fb04bea,C7,cosmos3_nano_droid,39,front,destination_static,1,0,pickup,no_grasp,0,0,0,0,
